InputID,TargetID,Distance
"666318499","666328509",69.6658212858759
"666318499","666333716",474.703888400609
"666318499","667131560",332.773780030562
"666318499","667131564",414.712780972943
"666318499","667141944",559.732727118424
"666318499","667144749",423.915624543671
"666318499","667144757",398.039833014663
"666318499","667144759",384.192424576395
"666318499","667157819",344.088609972682
"666318499","667329867",384.505674808271
"666318499","667334423",474.987878294152
"666318499","667346565",1178.73276465737
"666318499","667383631",1004.38266198714
"666318499","667663994",943.454060963594
"666318499","667664989",1006.80779376937
"666318499","667671770",1853.61016541664
"666318499","667671771",1832.35604267637
"666318499","667677964",1227.9550012838
"666318499","667677965",1224.5201505619
"666318499","667677968",1481.54984746817
"666318499","667688614",1056.54879861625
"666318499","667688620",1038.81096420177
"666318499","668044990",789.648329336271
"666318499","668346272",2794.55021776998
"666318499","668354111",3142.21902885428
"666318499","668369788",3336.65666806676
"666318499","668379969",1900.44796218396
"666318499","668400797",3545.5803166911
"666318499","668400798",3509.41227153975
"666318499","668400802",3506.00577165124
"666318499","669176954",3275.46508840046
"666318499","669190184",2366.31631335964
"666318499","669194786",2462.68423096144
"666318499","669194788",2465.92305078576
"666318499","669199038",3069.58646105372
"666318499","669219158",3782.49096694712
"666318499","669219159",4005.15450726403
"666318499","669245540",3823.79555430206
"666318499","669245560",4123.91788602648
"666318499","669245839",2535.82606072491
"666318499","669410859",2825.15742047949
"666318499","669417925",2694.66636010235
"666318499","669417937",2662.6352614329
"666318499","669698513",2794.0804170138
"666318499","669704071",2883.81652757496
"666318499","669708456",3120.99899527373
"666318499","669710516",2953.37387773673
"666318499","669714972",3218.23884572994
"666318499","669721970",3214.169434575
"666318499","669740256",2771.20149069786
"666318499","669787221",8415.27083514813
"666318499","669787223",8321.17518172539
"666318499","669787226",8366.27138920569
"666318499","670012120",5924.18525036339
"666318499","670012123",5940.63257239977
"666318499","670028868",5652.95183908689
"666318499","670028874",5669.62614800465
"666318499","670028888",5777.11920084446
"666318499","670034259",5638.82054665984
"666318499","670040308",5537.55766539528
"666318499","670051793",5385.28061747378
"666318499","670051829",5304.28163409928
"666318499","670097205",8072.27897876343
"666318499","670097271",8720.24074132878
"666318499","670109128",8094.96819803804
"666318499","672270105",3506.78083184791
"666318499","672270129",3241.74848913358
"666318499","672370456",2996.32799497998
"666318499","672438345",5334.34980171235
"666318499","672452507",5140.77054563188
"666318499","672452528",5163.22550293056
