InputID,TargetID,Distance
"681451227","681451386",408.868702292677
"681451227","681451382",408.296718802774
"681451227","681451381",423.843067079265
"681451227","681451389",440.710117897295
"681451227","681451395",498.705413838246
"681451227","681451398",516.925383543212
"681451227","681451221",324.726118962063
"681451227","675162839",480.543616818453
"681451227","681451375",435.671673635741
"681451227","675162961",498.106411565667
"681451227","675162952",499.185159040116
"681451227","675162810",836.992526970366
"681451227","674273046",838.466703283129
"681451227","675162802",846.189343780449
"681451227","681451241",506.911696250692
"681451227","681451260",522.070347611278
"681451227","675162911",525.471153752024
"681451227","675162795",1004.40668279088
"681451227","681451272",523.787510755265
"681451227","675162789",1020.63931652547
"681451227","674273040",1135.89633214442
"681451227","675162875",543.878180647604
"681451227","674273049",853.851160950862
"681451227","681451275",555.02724795495
"681451227","675162870",557.785735113134
"681451227","675162864",559.949137031882
"681451227","675162848",562.826280796085
"681451227","681451301",584.149350859807
"681451227","681451321",909.011422262456
"681451227","681451315",869.659059755347
"681451227","681451333",912.576904089465
"681451227","681451346",922.624559088415
"681451227","675614597",909.524633899357
"681451227","674273034",1433.11754401586
"681451227","675614624",1025.90425329917
"681451227","675614608",1016.51905366106
"681451227","675614583",1163.94187242043
"681451227","674273029",1152.36437185099
"681451227","675614587",1157.57387881665
"681451227","675271299",1597.99456108399
"681451227","674748700",1565.84193740923
"681451227","674273033",1497.15040220492
"681451227","674273030",1465.93223604485
"681451227","675614590",1466.81604398666
"681451227","674273031",1510.00096717306
"681451227","675639853",1547.97909218185
"681451227","674273026",1526.98792326293
"681451227","674748691",1846.46252853725
"681451227","674414717",2132.02980989057
"681451227","674414692",2117.20417904124
"681451227","674396496",2043.26572761478
"681451227","674273027",1671.34413860881
"681451227","674414707",2145.99143405931
"681451227","681708116",1731.11720929017
"681451227","681708136",1679.28643383882
"681451227","681708144",1682.40173277826
"681451227","681708110",1753.07399777262
"681451227","674729519",1877.78946083894
"681451227","674729509",2136.91968930472
"681451227","681366999",2165.6805491975
"681451227","681129418",2252.93541239326
"681451227","681367007",2212.17163868327
"681451227","681120726",2258.46343542749
"681451227","681120721",2259.87373185505
"681451227","681120717",2259.81818511285
"681451227","674122862",2305.91776980006
"681451227","681263600",2279.35131675972
"681451227","674118342",1985.52777791618
"681451227","681708194",2054.69303099171
"681451227","681263606",2013.93762356153
"681451227","681708147",2030.78105383668
"681451227","681708148",2032.83246339337
"681451227","681367027",2189.05326763521
"681451227","674118360",2139.84059231026
"681451227","681708182",2211.41862749492
"681451227","681708179",2249.94273613269
"681451227","681366905",2435.12313641457
"681451227","681366963",2354.50893284373
"681451227","681708202",2374.28303614354
"681451227","681366943",2420.96251989167
"681451227","681366912",2449.5680937776
"681451227","681708205",2391.91716928785
"681451227","681366953",2413.50933103731
"681451227","681366938",2433.75210154803
"681451227","681366923",2453.71107410229
"681451227","681708199",2346.67023602975
"681451227","681366886",2362.484100502
"681451227","681708168",2313.4401229931
"681451227","681366995",2516.3746960555
"681451227","681366978",2453.25655120839
"681451227","681366901",2564.49756636935
"681451227","646367778",2044.49264268369
"681451227","646408338",2470.96432474225
"681451227","646404031",2061.06483880456
"681451227","674112237",1741.60316408305
"681451227","674112234",1559.09086811667
"681451227","674979301",1248.30532762149
"681451227","674112239",1103.47593264186
"681451227","674112242",968.827264186215
"681451227","674397155",737.422833897428
"681451227","674397160",689.338378221206
"681451227","674397137",633.617884575092
"681451227","674379763",8753.39604209333
"681451227","674109976",10948.4066635793
"681451227","674109979",10978.4484799036
"681451227","675170418",9099.03057410314
"681451227","674109986",11085.880192006
"681451227","674385880",11240.1987596253
"681451227","674385877",11307.5284879536
"681451227","674385869",11372.124925786
"681451227","674778894",10718.8899011595
"681451227","674778888",10734.5374897457
"681451227","674778909",11232.780716508
"681451227","675142178",10153.3255423651
"681451227","675639546",8946.8459706397
"681451227","675639533",8966.93903490772
"681451227","674650438",10444.5486049968
"681451227","674650442",10450.2097778014
"681451227","674650430",9901.33759988422
"681451227","674344808",10617.2623483531
"681451227","674344778",10583.1582666114
"681451227","674344794",10620.1108822263
"681451227","674344768",10588.1389563813
"681451227","674344786",10632.0948424175
"681451227","674344812",10647.96527992
"681451227","674344819",10682.8797958751
"681451227","674344825",10708.2188038346
"681451227","674344707",11037.1454706885
"681451227","674344715",11124.5330660934
"681451227","674650415",10103.2736268271
"681451227","674344722",11146.4442952557
"681451227","674344728",11148.122196197
"681451227","674344736",11150.6544163456
"681451227","674121814",9924.63686536918
"681451227","674121811",9974.32238314615
"681451227","674121795",10214.8723468839
"681451227","674121716",10253.1938174375
"681451227","674121777",10476.6670829653
"681451227","674121742",10475.7294026044
"681451227","647493909",11116.0799516768
"681451227","674110363",9121.51825420648
"681451227","674110341",10445.6484017297
"681451227","674110354",10509.7363822779
"681451227","674710262",10118.9137736
"681451227","674767527",10441.0413142055
"681451227","674767509",10532.7103654458
"681451227","675638205",8991.36851788666
"681451227","674377270",10429.3613288073
"681451227","674377196",10423.470070928
"681451227","674377163",10443.2142211887
"681451227","674377138",10438.88249963
"681451227","674116361",10503.1281897145
"681451227","674116358",10500.7056143749
"681451227","647526060",10422.3408404262
"681451227","647522517",10439.0090556916
"681451227","647524024",10443.4728358115
"681451386","681451227",408.868702292677
"681451386","681451382",29.5019005640469
"681451386","681451381",86.3696985523799
"681451386","681451389",132.469573606671
"681451386","681451395",186.096876575232
"681451386","681451398",190.836782786015
"681451386","681451221",354.556917896623
"681451386","675162839",215.824807366834
"681451386","681451375",256.868073542109
"681451386","675162961",459.183365064104
"681451386","675162952",460.06544505807
"681451386","675162810",469.154783807909
"681451386","674273046",470.653838019342
"681451386","675162802",477.657936869308
"681451386","681451241",503.660884465954
"681451386","681451260",533.047942862563
"681451386","675162911",518.773819880002
"681451386","675162795",616.477344377615
"681451386","681451272",539.42476185629
"681451386","675162789",631.757775124462
"681451386","674273040",739.121574141653
"681451386","675162875",552.513464105024
"681451386","674273049",503.663938095338
"681451386","681451275",593.318490282663
"681451386","675162870",568.785538851393
"681451386","675162864",571.140334573379
"681451386","675162848",581.541431796628
"681451386","681451301",634.398695805232
"681451386","681451321",1105.42479446023
"681451386","681451315",1046.6347520737
"681451386","681451333",1109.19662787624
"681451386","681451346",1122.21759130226
"681451386","675614597",696.736311826326
"681451386","674273034",1063.17937897098
"681451386","675614624",836.416681463892
"681451386","675614608",895.681903235057
"681451386","675614583",925.891120787588
"681451386","674273029",924.736971524222
"681451386","675614587",928.653127160425
"681451386","675271299",1235.37354203445
"681451386","674748700",1209.17724560401
"681451386","674273033",1174.02235753669
"681451386","674273030",1159.8627964643
"681451386","675614590",1160.86552375927
"681451386","674273031",1193.93386421281
"681451386","675639853",1231.32068527344
"681451386","674273026",1218.9506864601
"681451386","674748691",1511.18132550353
"681451386","674414717",1768.58805860397
"681451386","674414692",1770.14609997465
"681451386","674396496",1709.34792645522
"681451386","674273027",1443.44607561442
"681451386","674414707",1800.58104912763
"681451386","681708116",1550.99284146813
"681451386","681708136",1601.48874617888
"681451386","681708144",1611.43854210325
"681451386","681708110",1570.48750167338
"681451386","674729519",1668.43852465679
"681451386","674729509",1885.54223296275
"681451386","681366999",1912.5364941183
"681451386","681129418",1974.71944491565
"681451386","681367007",1945.48308344396
"681451386","681120726",1979.14788037822
"681451386","681120721",1980.82426857973
"681451386","681120717",1981.09590439231
"681451386","674122862",2017.01506421838
"681451386","681263600",2000.03584508231
"681451386","674118342",1880.40787149905
"681451386","681708194",1875.3278281791
"681451386","681263606",1900.42652101949
"681451386","681708147",1919.2365635173
"681451386","681708148",1921.68345587374
"681451386","681367027",1988.10116208335
"681451386","674118360",2044.57326124668
"681451386","681708182",2047.47667748054
"681451386","681708179",2123.17609025078
"681451386","681366905",2201.44354007789
"681451386","681366963",2166.81456971959
"681451386","681708202",2177.64963418593
"681451386","681366943",2203.12378273817
"681451386","681366912",2222.7328326635
"681451386","681708205",2191.23974885999
"681451386","681366953",2202.65528741938
"681451386","681366938",2214.83614920815
"681451386","681366923",2227.05988135025
"681451386","681708199",2180.19225981684
"681451386","681366886",2184.9731370505
"681451386","681708168",2211.81589082372
"681451386","681366995",2296.90657943541
"681451386","681366978",2280.20575402876
"681451386","681366901",2349.81585394713
"681451386","646367778",1707.47420231597
"681451386","646408338",2294.1062613003
"681451386","646404031",1881.10877895042
"681451386","674112237",1621.88468040163
"681451386","674112234",1429.90541277639
"681451386","674979301",1107.43023795554
"681451386","674112239",941.908497763568
"681451386","674112242",771.683151303845
"681451386","674397155",467.228185411865
"681451386","674397160",431.960535890352
"681451386","674397137",289.8642242317
"681451386","674379763",8344.53247128304
"681451386","674109976",10542.2026615579
"681451386","674109979",10572.7256459597
"681451386","675170418",8702.43671904153
"681451386","674109986",10682.9669964714
"681451386","674385880",10839.4497314977
"681451386","674385877",10907.7263005539
"681451386","674385869",10973.5341998856
"681451386","674778894",10324.9740186557
"681451386","674778888",10340.6407367335
"681451386","674778909",10836.564054766
"681451386","675142178",9757.90705310945
"681451386","675639546",8566.4113908501
"681451386","675639533",8586.5455148074
"681451386","674650438",10057.3411795595
"681451386","674650442",10063.1944127177
"681451386","674650430",9524.73795585331
"681451386","674344808",10234.3614957747
"681451386","674344778",10200.9677750431
"681451386","674344794",10237.5636077285
"681451386","674344768",10205.9922060196
"681451386","674344786",10249.555075925
"681451386","674344812",10265.526426771
"681451386","674344819",10300.2823821331
"681451386","674344825",10325.5457295892
"681451386","674344707",10652.7678336118
"681451386","674344715",10741.707222123
"681451386","674650415",9734.76624903858
"681451386","674344722",10764.9309780151
"681451386","674344728",10767.3105343523
"681451386","674344736",10770.1793935094
"681451386","674121814",9567.88751885928
"681451386","674121811",9617.33434403642
"681451386","674121795",9855.11947079258
"681451386","674121716",9893.09188783672
"681451386","674121777",10118.548311371
"681451386","674121742",10118.6930835717
"681451386","647493909",10733.1747165534
"681451386","674110363",8712.67273413794
"681451386","674110341",10036.8391286036
"681451386","674110354",10100.8966083899
"681451386","674710262",9710.53055810577
"681451386","674767527",10043.4952768223
"681451386","674767509",10132.684570734
"681451386","675638205",8588.77196684455
"681451386","674377270",10022.1055447079
"681451386","674377196",10016.1739517703
"681451386","674377163",10035.8347557062
"681451386","674377138",10031.473001631
"681451386","674116361",10094.4842960232
"681451386","674116358",10092.0431294084
"681451386","647526060",10015.4967418063
"681451386","647522517",10031.4871938331
"681451386","647524024",10036.1559287933
"681451382","681451227",408.296718802774
"681451382","681451386",29.5019005640469
"681451382","681451381",57.2245357579113
"681451382","681451389",103.356109113608
"681451382","681451395",158.934667660458
"681451382","681451398",165.159058921619
"681451382","681451221",331.504021158191
"681451382","675162839",186.721219571194
"681451382","681451375",227.751991546846
"681451382","675162961",431.0669720774
"681451382","675162952",431.935469969715
"681451382","675162810",454.175817393624
"681451382","674273046",455.679594573293
"681451382","675162802",462.868314505809
"681451382","681451241",476.095640179481
"681451382","681451260",505.6222884203
"681451382","675162911",490.974151299107
"681451382","675162795",606.766699124429
"681451382","681451272",512.079147008658
"681451382","675162789",622.355001830556
"681451382","674273040",732.43826277534
"681451382","675162875",524.857389005047
"681451382","674273049",485.899629834678
"681451382","681451275",566.199419597149
"681451382","675162870",541.071076831177
"681451382","675162864",543.414021154907
"681451382","675162848",553.945066777882
"681451382","681451301",607.339484268299
"681451382","681451321",1081.49085726608
"681451382","681451315",1022.0445478681
"681451382","681451333",1085.26069706986
"681451382","681451346",1098.37742547281
"681451382","675614597",669.282505048527
"681451382","674273034",1050.4068866061
"681451382","675614624",808.567653997999
"681451382","675614608",866.490563030575
"681451382","675614583",900.21328850621
"681451382","674273029",898.554752594704
"681451382","675614587",902.540003811416
"681451382","675271299",1221.59981831658
"681451382","674748700",1194.46255392616
"681451382","674273033",1155.13655923959
"681451382","674273030",1139.31544747801
"681451382","675614590",1140.30934840323
"681451382","674273031",1174.37357289696
"681451382","675639853",1211.87728029709
"681451382","674273026",1198.67889480345
"681451382","674748691",1494.0514713316
"681451382","674414717",1755.40060444154
"681451382","674414692",1754.65532984229
"681451382","674396496",1692.23975570926
"681451382","674273027",1418.11883236633
"681451382","674414707",1784.90259075796
"681451382","681708116",1523.82071405982
"681451382","681708136",1572.21307146477
"681451382","681708144",1582.10536691375
"681451382","681708110",1543.41481499956
"681451382","674729519",1642.47672842431
"681451382","674729509",1861.86805780351
"681451382","681366999",1888.98566359198
"681451382","681129418",1952.84313421391
"681451382","681367007",1922.80020301005
"681451382","681120726",1957.35305137951
"681451382","681120721",1959.01148966749
"681451382","681120717",1959.25991724315
"681451382","674122862",1995.95706462527
"681451382","681263600",1978.25474620304
"681451382","674118342",1851.57486376076
"681451382","681708194",1848.35335148323
"681451382","681263606",1871.74657217
"681451382","681708147",1890.52759122561
"681451382","681708148",1892.96823983595
"681451382","681367027",1962.00486821969
"681451382","674118360",2015.63493998992
"681451382","681708182",2020.08929949808
"681451382","681708179",2094.84215817849
"681451382","681366905",2176.98278082903
"681451382","681366963",2140.29134011561
"681451382","681708202",2151.47758578985
"681451382","681366943",2177.88207386953
"681451382","681366912",2197.93443545417
"681451382","681708205",2165.23853248683
"681451382","681366953",2177.09533316335
"681451382","681366938",2189.65073764152
"681451382","681366923",2202.25450533792
"681451382","681708199",2152.94246582646
"681451382","681366886",2158.09132010671
"681451382","681708168",2183.02173974553
"681451382","681366995",2271.78659804582
"681451382","681366978",2253.21156822345
"681451382","681366901",2324.49687547058
"681451382","646367778",1690.71752666855
"681451382","646408338",2267.24764899964
"681451382","646404031",1854.15806464887
"681451382","674112237",1651.16755723294
"681451382","674112234",1459.15242619171
"681451382","674979301",1136.69923020536
"681451382","674112239",971.053356574415
"681451382","674112242",800.455067524595
"681451382","674397155",494.830804105019
"681451382","674397160",460.264484019418
"681451382","674397137",314.164072662289
"681451382","674379763",8346.06924610285
"681451382","674109976",10540.4470645714
"681451382","674109979",10570.6731503938
